file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
E:\FYP_Project\temp_batch\File_2155.java,org.junit.rules.MethodRulesTest$TestMethodRule$Anonymous1,evaluate/0,false,30,0,4,0,4,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
E:\FYP_Project\temp_batch\File_967.java,WrongBeforeClass,a/0,false,16,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,false
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getInternalStaticStateMap/2[java.lang.Class<?>,java.lang.String]",false,444,1,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"invokeMethod/4[java.lang.Object,java.lang.String,java.lang.Class<T>,java.lang.Object[]]",false,497,2,1,0,1,1,4,5,1,2,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,32,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,getJdkVersion/0,false,249,0,1,1,0,2,4,7,1,1,0,4,0,0,0,0,0,0,2,1,2,0,1,0,0,0,22,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getInternalStateListPattern/2[java.lang.Object,java.lang.String]",false,367,1,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"isStatefulFieldClearedDuringBeginTree/4[com.puppycrawl.tools.checkstyle.internal.utils.AbstractCheck,com.puppycrawl.tools.checkstyle.internal.utils.DetailAST,java.lang.String,java.util.function.Predicate<java.lang.Object>]",false,173,3,1,0,1,1,4,6,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"invokeStaticMethodList/3[java.lang.Class<?>,java.lang.String,java.lang.Object[]]",false,578,1,1,0,1,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getClassDeclaredField/2[java.lang.Class<?>,java.lang.String]",false,97,0,4,4,0,1,13,10,3,3,2,13,0,0,0,0,0,0,1,0,0,0,1,0,0,4,27,10,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"invokeVoidMethod/3[java.lang.Object,java.lang.String,java.lang.Object[]]",false,513,1,2,1,1,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getClassDeclaredMethod/3[java.lang.Class<?>,java.lang.String,int]",false,122,1,3,2,1,1,10,11,3,4,3,10,0,0,0,0,0,0,1,0,2,0,1,0,0,3,32,10,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,getPackageObjectFactory/0,false,204,2,0,0,0,1,2,5,1,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getExpectedThrowable/2[java.lang.Class<T>,com.puppycrawl.tools.checkstyle.internal.utils.Executable]",false,648,2,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,TestUtil/0,true,72,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getMatchingExecutable/3[java.util.stream.Stream<T>,int,java.util.function.Supplier<java.lang.String>]",false,147,1,0,0,0,2,7,13,4,2,3,7,0,0,0,1,0,0,0,0,0,0,1,0,0,3,34,10,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"isStatefulFieldClearedDuringLocalSetup/4[com.puppycrawl.tools.checkstyle.internal.utils.TreeWalkerFilter,com.puppycrawl.tools.checkstyle.internal.utils.TreeWalkerAuditEvent,java.lang.String,java.util.function.Predicate<java.lang.Object>]",false,192,3,2,0,2,1,6,6,1,1,4,6,2,1,0,0,0,0,1,0,1,0,0,0,0,0,49,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getInternalStateMapIntegerList/2[java.lang.Object,java.lang.String]",false,339,2,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,adjustFlushCountForOutputStreamClose/1[int],false,268,1,1,0,1,2,1,7,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,37,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getInternalStateMap/2[java.lang.Object,java.lang.String]",false,325,1,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"findTokenInAstByPredicate/2[com.puppycrawl.tools.checkstyle.internal.utils.DetailAST,java.util.function.Predicate<com.puppycrawl.tools.checkstyle.internal.utils.DetailAST>]",false,219,1,0,0,0,7,5,18,1,2,2,5,0,0,2,5,0,0,0,0,6,0,3,0,0,0,32,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getInternalStateCollectionChecks/2[java.lang.Object,java.lang.String]",false,395,2,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"invokeStaticMethod/4[java.lang.Class<?>,java.lang.String,java.lang.Class<T>,java.lang.Object[]]",false,546,2,1,0,1,1,3,4,1,1,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,29,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getInternalState/3[java.lang.Object,java.lang.String,java.lang.Class<T>]",false,303,2,1,0,1,2,6,10,1,2,3,6,1,1,0,0,1,0,1,0,2,0,1,0,0,0,37,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"setInternalState/3[java.lang.Object,java.lang.String,java.lang.Object]",false,471,1,1,0,1,2,5,10,0,2,3,5,1,1,0,0,1,0,1,0,2,0,1,0,0,0,38,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getInternalStaticState/3[java.lang.Class<?>,java.lang.String,java.lang.Class<T>]",false,422,2,1,0,1,2,4,10,1,2,3,4,1,1,0,0,1,0,1,0,2,0,1,0,0,0,43,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getInternalStateSetTreeWalkerFilter/2[java.lang.Object,java.lang.String]",false,409,2,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getInnerClassType/2[java.lang.Class<?>,java.lang.String]",false,622,1,0,0,0,1,2,3,1,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,isUtilsClassHasPrivateConstructor/1[java.lang.Class<?>],false,82,0,1,1,0,1,5,7,1,2,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"instantiate/2[java.lang.Class<T>,java.lang.Object[]]",false,594,2,1,0,1,1,8,10,2,3,2,8,0,0,0,0,0,0,2,0,3,0,1,0,0,1,35,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getInternalStateListComparable/2[java.lang.Object,java.lang.String]",false,381,1,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,getResultWithLimitedResources/1[java.util.concurrent.Callable<V>],false,287,1,0,0,0,1,2,6,1,2,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,43,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getInternalStaticStateThreadLocal/2[java.lang.Class<?>,java.lang.String]",false,458,1,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"invokeVoidStaticMethod/3[java.lang.Class<?>,java.lang.String,java.lang.Object[]]",false,561,1,1,0,1,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"invokeMethodSet/3[java.lang.Object,java.lang.String,java.lang.Object[]]",false,529,1,1,0,1,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getExpectedThrowable/3[java.lang.Class<T>,com.puppycrawl.tools.checkstyle.internal.utils.Executable,java.lang.String]",false,636,2,0,0,0,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,true
E:\FYP_Project\temp_batch\File_89.java,com.puppycrawl.tools.checkstyle.internal.utils.TestUtil,"getInternalStateListAuditListener/2[java.lang.Object,java.lang.String]",false,353,2,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,0,true
E:\FYP_Project\temp_batch\File_2175.java,org.junit.tests.experimental.max.JUnit38SortingTest$JUnit38Test,testSucceeds/0,false,45,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2175.java,org.junit.tests.experimental.max.JUnit38SortingTest$JUnit38Test,testFails/0,false,41,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\FYP_Project\temp_batch\File_2175.java,org.junit.tests.experimental.max.JUnit38SortingTest$JUnit38Test,testSucceedsToo/0,false,48,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\FYP_Project\temp_batch\File_5170.java,org.junit.rules.TestRule,"apply/2[org.junit.rules.Statement,org.junit.rules.Description]",false,46,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,true
E:\FYP_Project\temp_batch\File_2176.java,org.junit.tests.experimental.max.MaxStarterTest$HalfMalformedJUnit38TestMethod,testNothing/0,false,269,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,false
E:\FYP_Project\temp_batch\File_2176.java,org.junit.tests.experimental.max.MaxStarterTest$HalfMalformedJUnit38TestMethod,testSomething/0,false,265,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_958.java,TestSuite$Anonymous1,runTest/0,false,95,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,false
E:\FYP_Project\temp_batch\File_690.java,AssumptionFailedTest,assumptionFailed/0,false,101,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\FYP_Project\temp_batch\File_2181.java,org.junit.tests.junit3compatibility.ForwardCompatibilityTest$ExceptionInBeforeTest,nothing/0,false,186,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
E:\FYP_Project\temp_batch\File_2181.java,org.junit.tests.junit3compatibility.ForwardCompatibilityTest$ExceptionInBeforeTest,error/0,false,181,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2155.java,org.junit.rules.MethodRulesTest$WrongTypedField,foo/0,false,243,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
E:\FYP_Project\temp_batch\File_2190.java,Record,"Record/3[long,TestStatus,Description]",true,45,0,0,0,0,2,1,5,0,0,3,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,5,0,0,false
E:\FYP_Project\temp_batch\File_2190.java,Record,Record/0,true,37,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,false
E:\FYP_Project\temp_batch\File_2190.java,Record,"Record/2[long,Description]",true,41,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
E:\FYP_Project\temp_batch\File_5224.java,org.apache.commons.lang3.text.StrLookup,StrLookup/0,true,155,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,true
E:\FYP_Project\temp_batch\File_5224.java,org.apache.commons.lang3.text.StrLookup,systemPropertiesLookup/0,false,148,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9,0,true
E:\FYP_Project\temp_batch\File_5224.java,org.apache.commons.lang3.text.StrLookup,noneLookup/0,false,131,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,true
E:\FYP_Project\temp_batch\File_5224.java,org.apache.commons.lang3.text.StrLookup,"mapLookup/1[java.util.Map<java.lang.String,V>]",false,122,3,1,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,true
E:\FYP_Project\temp_batch\File_5224.java,org.apache.commons.lang3.text.StrLookup,lookup/1[java.lang.String],false,158,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1025,0,true
E:\FYP_Project\temp_batch\File_2155.java,org.junit.rules.MethodRulesTest$UsesCustomMethodRule,foo/0,false,297,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
E:\FYP_Project\temp_batch\File_2175.java,org.junit.tests.experimental.max.JUnit38SortingTest,preferRecentlyFailed38Test/0,false,53,6,1,0,1,1,6,7,0,3,0,6,0,0,0,0,0,0,1,1,3,0,0,0,0,0,12,1,0,false
E:\FYP_Project\temp_batch\File_2175.java,org.junit.tests.experimental.max.JUnit38SortingTest,forgetMax/0,false,30,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2175.java,org.junit.tests.experimental.max.JUnit38SortingTest,createMax/0,false,21,1,0,0,0,2,3,7,0,0,0,3,0,0,0,0,0,0,1,0,2,0,1,0,0,0,4,1,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$UseParameterizedFactoryTest,parameterizedTest/0,false,757,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$UseParameterizedFactoryTest,UseParameterizedFactoryTest/1[java.lang.String],true,752,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
E:\FYP_Project\temp_batch\File_2190.java,DurationDuringTestTest,duration/0,false,128,1,0,0,0,1,3,6,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,17,1,0,false
E:\FYP_Project\temp_batch\File_2539.java,com.puppycrawl.tools.checkstyle.grammar.InputJava7TryWithResources$MyResource,close/0,false,21,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_4075.java,org.junit.rules.StopwatchTest$Record,"Record/3[long,org.junit.rules.StopwatchTest.TestStatus,org.junit.rules.Description]",true,45,2,3,3,0,2,1,5,0,0,3,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,5,0,0,false
E:\FYP_Project\temp_batch\File_4075.java,org.junit.rules.StopwatchTest$Record,Record/0,true,37,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,false
E:\FYP_Project\temp_batch\File_4075.java,org.junit.rules.StopwatchTest$Record,"Record/2[long,org.junit.rules.Description]",true,41,1,1,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
E:\FYP_Project\temp_batch\File_5235.java,FormatFactory,"getFormat/3[String,String,Locale]",false,33,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,true
E:\FYP_Project\temp_batch\File_981.java,InternalWatcher,succeeded/1[Description],false,161,1,0,0,0,1,3,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,false
E:\FYP_Project\temp_batch\File_981.java,InternalWatcher,"skipped/2[AssumptionViolatedException,Description]",false,171,1,0,0,0,1,3,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,false
E:\FYP_Project\temp_batch\File_981.java,InternalWatcher,"failed/2[Throwable,Description]",false,166,1,0,0,0,1,3,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,false
E:\FYP_Project\temp_batch\File_981.java,InternalWatcher,starting/1[Description],false,153,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
E:\FYP_Project\temp_batch\File_981.java,InternalWatcher,finished/1[Description],false,157,1,0,0,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$IncorrectTest,test/0,false,511,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$IncorrectTest,data/0,false,516,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,false
E:\FYP_Project\temp_batch\File_907.java,org.junit.tests.validation.ValidationTest$WrongBeforeClass,a/0,false,16,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,false
E:\FYP_Project\temp_batch\File_4075.java,org.junit.rules.StopwatchTest$FailedTest,failedTest/0,false,114,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\FYP_Project\temp_batch\File_2154.java,org.junit.rules.ClassRulesTest$ClassRulesModifiableList,classRule/0,false,349,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9,0,false
E:\FYP_Project\temp_batch\File_2154.java,org.junit.rules.ClassRulesTest$ClassRulesModifiableList,test/0,false,354,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,false
E:\FYP_Project\temp_batch\File_2190.java,SkippedTest,skippedTest/0,false,121,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
E:\FYP_Project\temp_batch\File_2542.java,InputJava7TryWithResources,main/1[String[]],false,24,2,0,0,0,8,0,38,0,9,1,0,0,0,0,0,7,0,1,0,9,0,1,0,0,0,10,9,0,false
E:\FYP_Project\temp_batch\File_2169.java,junit.tests.framework.InheritedTestCase,test2/0,false,7,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
E:\FYP_Project\temp_batch\File_719.java,org.junit.tests.listening.RunnerTest$MyListener,testRunStarted/1[org.junit.tests.listening.Description],false,21,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
E:\FYP_Project\temp_batch\File_2183.java,org.junit.tests.manipulation.OrderWithTest$UnOrderableRunnersAreHandledWithoutCrashing$UnOrderableRunner,UnOrderableRunner/1[java.lang.Class<?>],true,241,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\FYP_Project\temp_batch\File_2183.java,org.junit.tests.manipulation.OrderWithTest$UnOrderableRunnersAreHandledWithoutCrashing$UnOrderableRunner,run/1[org.junit.tests.manipulation.RunNotifier],false,250,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\FYP_Project\temp_batch\File_2183.java,org.junit.tests.manipulation.OrderWithTest$UnOrderableRunnersAreHandledWithoutCrashing$UnOrderableRunner,getDescription/0,false,245,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2154.java,org.junit.rules.ClassRulesTest$CallMethodOnlyOnceRule$Dummy$Anonymous3,evaluate/0,false,228,0,4,0,4,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_3880.java,NumericEntityUnescaper,isSet/1[OPTION],false,99,0,0,0,0,2,1,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,1,0,true
E:\FYP_Project\temp_batch\File_3880.java,NumericEntityUnescaper,NumericEntityUnescaper/1[OPTION[]],true,85,0,0,0,0,2,3,8,0,0,1,3,0,0,0,0,0,0,0,1,2,0,1,0,0,0,45,1,0,true
E:\FYP_Project\temp_batch\File_3880.java,NumericEntityUnescaper,"translate/3[CharSequence,int,Writer]",false,107,2,0,0,0,18,9,50,5,8,3,9,0,0,1,7,1,2,1,17,10,7,3,0,0,0,36,1,0,true
E:\FYP_Project\temp_batch\File_2190.java,FailedTest,failedTest/0,false,114,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\FYP_Project\temp_batch\File_3885.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testBugzilla38401/0,false,115,3,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,2,12,0,0,0,0,0,0,9,0,0,true
E:\FYP_Project\temp_batch\File_3885.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testLiteralPrefixOptionalToken/0,false,635,1,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,0,0,false
E:\FYP_Project\temp_batch\File_3885.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testFormatNegativeDurationISO/0,false,408,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,0,0,false
E:\FYP_Project\temp_batch\File_3885.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testDurationsByBruteForce/0,false,132,2,1,0,1,1,1,8,0,0,0,1,1,2,0,0,0,0,6,18,0,0,0,0,0,0,6,0,0,false
E:\FYP_Project\temp_batch\File_3885.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testEmptyOptionals/0,false,206,1,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,5,0,0,false
E:\FYP_Project\temp_batch\File_3885.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testConstructor/0,false,122,2,0,0,0,1,9,8,0,1,0,9,0,0,0,0,0,0,1,2,1,0,0,0,0,0,12,0,0,false
E:\FYP_Project\temp_batch\File_3885.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testFormatDurationPluralWords/0,false,292,1,0,0,0,1,2,37,0,5,0,2,0,0,0,0,0,0,15,12,19,14,0,0,0,0,30,0,0,true
E:\FYP_Project\temp_batch\File_3885.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testLANG981/0,false,556,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,false
E:\FYP_Project\temp_batch\File_3885.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testFormatDurationWords/0,false,335,1,0,0,0,2,2,57,0,2,0,2,0,0,1,0,0,0,26,77,27,31,1,0,0,0,14,0,0,false
E:\FYP_Project\temp_batch\File_3885.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testUnmatchedOptionalTokens/0,false,725,1,0,0,0,1,2,5,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,3,8,0,0,false
E:\FYP_Project\temp_batch\File_3885.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testMultipleOptionalBlocks/0,false,653,1,0,0,0,1,5,4,0,0,0,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,0,0,false
E:\FYP_Project\temp_batch\File_3885.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testFormatNegativeDurationWords/0,false,413,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,false
E:\FYP_Project\temp_batch\File_3885.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testLANG984/0,false,572,1,0,0,0,1,4,8,0,1,0,4,0,0,0,0,0,0,5,1,1,0,0,0,0,0,10,0,0,false
E:\FYP_Project\temp_batch\File_3885.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,"assertEqualDuration/4[java.lang.String,int[],int[],java.lang.String]",false,49,2,5,4,1,1,1,3,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
